dateTime,analogValue
2015-12-20 17:07:37.542527,104
2015-12-20 17:07:37.552641,104
2015-12-20 17:07:37.565360,109
2015-12-20 17:07:37.575760,108
2015-12-20 17:07:37.591859,107
2015-12-20 17:07:37.602023,109
2015-12-20 17:07:37.614695,108
2015-12-20 17:07:37.625391,106
2015-12-20 17:07:37.644144,105
2015-12-20 17:07:37.654462,106
2015-12-20 17:07:37.664872,105
2015-12-20 17:07:37.675133,105
2015-12-20 17:07:37.694259,107
2015-12-20 17:07:37.704479,106
2015-12-20 17:07:37.714858,102
2015-12-20 17:07:37.725300,104
2015-12-20 17:07:37.743583,104
2015-12-20 17:07:37.754782,106
2015-12-20 17:07:37.767589,108
2015-12-20 17:07:37.778171,107
2015-12-20 17:07:37.794128,103
2015-12-20 17:07:37.804414,105
2015-12-20 17:07:37.817225,106
2015-12-20 17:07:37.827558,108
2015-12-20 17:07:37.840832,104
2015-12-20 17:07:37.850990,105
2015-12-20 17:07:37.862191,105
2015-12-20 17:07:37.872492,104
2015-12-20 17:07:37.882996,104
2015-12-20 17:07:37.895071,107
2015-12-20 17:07:37.905216,108
2015-12-20 17:07:37.917973,105
2015-12-20 17:07:37.928431,106
2015-12-20 17:07:37.940013,106
2015-12-20 17:07:37.950351,104
2015-12-20 17:07:37.963055,107
2015-12-20 17:07:37.973329,105
2015-12-20 17:07:37.984819,106
2015-12-20 17:07:37.997038,104
2015-12-20 17:07:38.007183,106
2015-12-20 17:07:38.018042,105
2015-12-20 17:07:38.028529,106
2015-12-20 17:07:38.042412,106
2015-12-20 17:07:38.052548,106
2015-12-20 17:07:38.062877,105
2015-12-20 17:07:38.073259,104
2015-12-20 17:07:38.091292,106
2015-12-20 17:07:38.101558,106
2015-12-20 17:07:38.112039,106
2015-12-20 17:07:38.122566,104
2015-12-20 17:07:38.139744,106
2015-12-20 17:07:38.150029,106
2015-12-20 17:07:38.160326,105
2015-12-20 17:07:38.171194,106
2015-12-20 17:07:38.189887,104
2015-12-20 17:07:38.200164,107
2015-12-20 17:07:38.210446,104
2015-12-20 17:07:38.221439,106
2015-12-20 17:07:38.239037,106
2015-12-20 17:07:38.249523,106
2015-12-20 17:07:38.259737,106
2015-12-20 17:07:38.271058,104
2015-12-20 17:07:38.289294,106
2015-12-20 17:07:38.299667,104
2015-12-20 17:07:38.309880,106
2015-12-20 17:07:38.320844,105
2015-12-20 17:07:38.337323,105
2015-12-20 17:07:38.349613,106
2015-12-20 17:07:38.359853,106
2015-12-20 17:07:38.371103,105
2015-12-20 17:07:38.387737,105
2015-12-20 17:07:38.400445,106
2015-12-20 17:07:38.413301,106
2015-12-20 17:07:38.423887,106
2015-12-20 17:07:38.436963,105
